0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,v_mean,v_std,v_min,v_max,v_terminal,v_pos_ratio,v_neg_ratio,energy_velocity,a_mean,a_std,a_min,a_max,a_terminal,energy_accel
-78.64979553222656,-78.92205047607422,-78.99559020996094,-78.9411392211914,-77.02511596679688,-75.76683044433594,-70.63309478759766,-68.45265197753906,-65.25728607177734,-64.4492416381836,-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,1.0,-0.08417698,1.400825,-3.5430374,5.1337357,0.113594055,0.42857142857142855,0.5714285714285714,1.4033519,0.0033337276,1.2220024,-2.9532928,3.8754501,0.2789154,1.2220072
-78.99559020996094,-78.9411392211914,-77.02511596679688,-75.76683044433594,-70.63309478759766,-68.45265197753906,-65.25728607177734,-64.4492416381836,-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,1.0,-0.08489243,1.4014081,-3.5430374,5.1337357,-0.2820877,0.4489795918367347,0.5510204081632653,1.4039769,-0.009593646,1.2232386,-2.9532928,3.8754501,-0.43123627,1.2232765
-75.76683044433594,-70.63309478759766,-68.45265197753906,-65.25728607177734,-64.4492416381836,-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,1.0,-0.12143349,1.3682315,-3.5430374,5.1337357,0.21147919,0.4489795918367347,0.5510204081632653,1.3736099,-0.08575646,1.0561134,-2.9532928,2.3469849,0.78855133,1.0595894
-68.45265197753906,-65.25728607177734,-64.4492416381836,-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,1.0,-0.2699792,1.0862316,-3.5430374,3.195366,0.29473725,0.42857142857142855,0.5714285714285714,1.11928,-0.06922563,0.9652667,-2.3998413,2.3469849,-0.29036713,0.96774584
-64.4492416381836,-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,1.0,-0.40071917,0.9897044,-3.5430374,1.4217834,-0.26999664,0.3877551020408163,0.6122448979591837,1.0677502,-0.027587255,0.92322373,-2.3998413,2.3469849,-2.2155304,0.9236357
-65.43424224853516,-67.91333770751953,-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,1.0,-0.3835312,0.9867166,-3.5430374,1.4217834,-0.5020401,0.3877551020408163,0.6122448979591837,1.058634,0.048672993,0.9497388,-2.3998413,2.3469849,2.166397,0.95098525
-71.45637512207031,-74.47106170654297,-75.13876342773438,-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,1.0,-0.25202894,0.82416224,-3.0146866,1.4217834,-0.42483217,0.40816326530612246,0.5918367346938775,0.8618364,0.07163922,0.9349021,-2.3998413,2.3469849,0.42651367,0.93764293
-75.88136291503906,-76.34312438964844,-76.60033416748047,-78.21251678466797,-78.9097900390625,-78.6688461303711,-78.96363067626953,-79.32242584228516,-79.09208679199219,-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,1.0,-0.1843064,0.7348638,-2.3519058,1.4217834,-0.13702087,0.42857142857142855,0.5714285714285714,0.7576236,0.0085225105,0.92139757,-2.3998413,2.166397,1.2673111,0.921437
-78.91555786132812,-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,1.0,-0.09245596,0.7594688,-2.3519058,1.6366272,-0.06867065,0.4897959183673469,0.5102040816326531,0.7650758,-0.018343607,0.93846947,-2.3998413,2.166397,1.2728882,0.93864876
-77.4937744140625,-78.47183227539062,-80.82373809814453,-81.64634704589844,-81.65760803222656,-81.52653503417969,-81.46682739257812,-82.40410614013672,-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,1.0,-0.11059446,0.7332483,-2.3519058,1.6366272,0.006072998,0.4897959183673469,0.5102040816326531,0.74154174,0.031480312,0.87183005,-2.2155304,2.166397,-0.008293152,0.8723983
-83.0722427368164,-82.87068939208984,-82.1736068725586,-81.80135345458984,-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,1.0,0.06737316,0.84399265,-2.3091888,3.3626633,0.59521484,0.5306122448979592,0.46938775510204084,0.8466775,0.06585646,1.1064898,-2.2607574,4.1633377,4.1633377,1.1084479
-81.73612976074219,-82.69873046875,-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,1.0,0.044877343,0.87920696,-2.3091888,3.3626633,0.7192963,0.4897959183673469,0.5102040816326531,0.8803516,0.04134051,1.3353827,-4.2016525,4.1633377,1.9369202,1.3360225
-83.35148620605469,-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,1.0,0.07060117,0.872676,-2.3091888,3.3626633,0.14358369,0.5102040816326531,0.4897959183673469,0.8755272,-0.013183117,1.3494792,-4.2016525,4.1633377,-1.3226013,1.3495436
-83.55744171142578,-84.02082061767578,-84.29937744140625,-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,1.0,0.062380265,0.87712854,-2.3091888,3.3626633,-0.17142029,0.5102040816326531,0.4897959183673469,0.879344,-0.0030291874,1.3494368,-4.2016525,4.1633377,0.22996521,1.3494403
-83.47366333007812,-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,1.0,0.07309832,0.875914,-2.3091888,3.3626633,-0.1677124,0.5306122448979592,0.46938775510204084,0.8789588,-0.0126366615,1.3566039,-4.2016525,4.1633377,-1.2696152,1.3566628
-83.34243774414062,-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,1.0,0.050978992,0.8877716,-2.3091888,3.3626633,-0.19048767,0.5102040816326531,0.4897959183673469,0.8892341,-0.04588302,1.3480021,-4.2016525,4.1633377,-0.4772873,1.3487827
-82.0926742553711,-81.74488067626953,-82.27108001708984,-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,1.0,0.062471975,0.90666085,-2.3091888,3.3626633,0.29385224,0.5102040816326531,0.4897959183673469,0.90881056,0.030523458,1.40024,-4.2016525,4.1633377,2.765541,1.4005727
-82.6622314453125,-82.77446746826172,-82.74927520751953,-83.15531921386719,-82.96337127685547,-82.7344970703125,-81.71707153320312,-81.55416870117188,-81.68163299560547,-81.7752914428711,-84.08448028564453,-84.2272720336914,-84.22978973388672,-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,-80.40869140625,-79.92265319824219,-78.77030944824219,1.0,0.07942698,0.9375563,-2.3091888,3.3626633,0.22430725,0.5306122448979592,0.46938775510204084,0.94091475,0.026345411,1.4955188,-4.2016525,4.1633377,0.66630554,1.4957509
-83.80579376220703,-83.53970336914062,-84.85969543457031,-84.9123764038086,-83.27574920654297,-82.68415069580078,-83.14957427978516,-83.10254669189453,-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,-80.40869140625,-79.92265319824219,-78.77030944824219,-77.69782257080078,-77.24324035644531,-77.15547943115234,-75.75010681152344,-75.7451400756836,-77.42224884033203,-77.97920227050781,-77.45411682128906,-76.99231719970703,-77.2763900756836,-77.55908203125,-77.67903137207031,-74.89942932128906,1.0,0.18176255,1.0074015,-1.6771088,3.3626633,0.5109375,0.5714285714285714,0.42857142857142855,1.0236676,0.052364826,1.5404061,-4.2016525,4.1633377,2.8995514,1.5412959
-82.94326782226562,-82.84557342529297,-83.2555923461914,-83.98719024658203,-83.4458999633789,-82.91290283203125,-82.24061584472656,-81.9046630859375,-82.74703216552734,-83.36477661132812,-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,-80.40869140625,-79.92265319824219,-78.77030944824219,-77.69782257080078,-77.24324035644531,-77.15547943115234,-75.75010681152344,-75.7451400756836,-77.42224884033203,-77.97920227050781,-77.45411682128906,-76.99231719970703,-77.2763900756836,-77.55908203125,-77.67903137207031,-74.89942932128906,-74.47489166259766,-76.7144546508789,-76.33551788330078,-77.4143295288086,-78.24629974365234,-75.24459838867188,-75.45272064208984,-76.30867767333984,1.0,0.1353998,1.1279521,-2.239563,3.3626633,0.005368042,0.5306122448979592,0.46938775510204084,1.1360496,-0.019867739,1.7774724,-4.2016525,4.1633377,-0.6478348,1.7775834
-81.7184829711914,-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,-80.40869140625,-79.92265319824219,-78.77030944824219,-77.69782257080078,-77.24324035644531,-77.15547943115234,-75.75010681152344,-75.7451400756836,-77.42224884033203,-77.97920227050781,-77.45411682128906,-76.99231719970703,-77.2763900756836,-77.55908203125,-77.67903137207031,-74.89942932128906,-74.47489166259766,-76.7144546508789,-76.33551788330078,-77.4143295288086,-78.24629974365234,-75.24459838867188,-75.45272064208984,-76.30867767333984,-74.87703704833984,-72.80485534667969,-74.149658203125,-72.13878631591797,-71.38725280761719,-72.7699203491211,-73.73728942871094,-73.98950958251953,-75.79988861083984,-74.58856201171875,1.0,0.14550859,1.253261,-2.239563,3.3626633,-0.6402618,0.5102040816326531,0.4897959183673469,1.2616799,0.0380373,1.9620047,-4.2016525,4.1633377,3.0217056,1.9623736
-82.33294677734375,-83.13362121582031,-79.77095794677734,-80.60994720458984,-79.64370727539062,-80.55888366699219,-79.53713989257812,-79.05328369140625,-79.89202880859375,-80.50080871582031,-80.2107925415039,-79.41651153564453,-79.891845703125,-80.84446716308594,-79.03154754638672,-80.40869140625,-79.92265319824219,-78.77030944824219,-77.69782257080078,-77.24324035644531,-77.15547943115234,-75.75010681152344,-75.7451400756836,-77.42224884033203,-77.97920227050781,-77.45411682128906,-76.99231719970703,-77.2763900756836,-77.55908203125,-77.67903137207031,-74.89942932128906,-74.47489166259766,-76.7144546508789,-76.33551788330078,-77.4143295288086,-78.24629974365234,-75.24459838867188,-75.45272064208984,-76.30867767333984,-74.87703704833984,-72.80485534667969,-74.149658203125,-72.13878631591797,-71.38725280761719,-72.7699203491211,-73.73728942871094,-73.98950958251953,-75.79988861083984,-74.58856201171875,-72.908935546875,1.0,0.19232675,1.2667736,-2.239563,3.3626633,-0.02780304,0.5306122448979592,0.46938775510204084,1.2812904,0.051672935,1.9626732,-4.2016525,4.1633377,0.46829987,1.9633534
-75.45272064208984,-76.30867767333984,-74.87703704833984,-72.80485534667969,-74.149658203125,-72.13878631591797,-71.38725280761719,-72.7699203491211,-73.73728942871094,-73.98950958251953,-75.79988861083984,-74.58856201171875,-72.908935546875,-71.2091064453125,-69.05457305908203,-68.02481079101562,-67.80120086669922,-67.79823303222656,-67.75650024414062,-67.64399719238281,-68.4532470703125,-68.93165588378906,-69.00765991210938,-67.9905014038086,-68.27307891845703,-68.69634246826172,-68.89764404296875,-68.00515747070312,-68.35986328125,-67.85546112060547,-67.43708801269531,-67.29483032226562,-68.23406982421875,-68.85311889648438,-69.02687072753906,-68.06195831298828,-69.313720703125,-69.40312194824219,-68.21466827392578,-67.47147369384766,-67.27403259277344,-68.24623107910156,-67.94619750976562,-67.51719665527344,-68.2690200805664,-68.82765197753906,-68.9997787475586,-69.94849395751953,-69.1173324584961,-68.85575866699219,1.0,0.13463187,0.9575137,-1.810379,2.1545334,-0.11734772,0.5306122448979592,0.46938775510204084,0.96693224,0.023281893,1.2650928,-3.4169846,3.3556747,-0.5695877,1.2653073
-76.30867767333984,-74.87703704833984,-72.80485534667969,-74.149658203125,-72.13878631591797,-71.38725280761719,-72.7699203491211,-73.73728942871094,-73.98950958251953,-75.79988861083984,-74.58856201171875,-72.908935546875,-71.2091064453125,-69.05457305908203,-68.02481079101562,-67.80120086669922,-67.79823303222656,-67.75650024414062,-67.64399719238281,-68.4532470703125,-68.93165588378906,-69.00765991210938,-67.9905014038086,-68.27307891845703,-68.69634246826172,-68.89764404296875,-68.00515747070312,-68.35986328125,-67.85546112060547,-67.43708801269531,-67.29483032226562,-68.23406982421875,-68.85311889648438,-69.02687072753906,-68.06195831298828,-69.313720703125,-69.40312194824219,-68.21466827392578,-67.47147369384766,-67.27403259277344,-68.24623107910156,-67.94619750976562,-67.51719665527344,-68.2690200805664,-68.82765197753906,-68.9997787475586,-69.94849395751953,-69.1173324584961,-68.85575866699219,-68.91822052001953,1.0,0.15082565,0.94727874,-1.810379,2.1545334,-0.018113708,0.5306122448979592,0.46938775510204084,0.9592108,-0.031127134,1.2219646,-3.4169846,3.3556747,-0.32403564,1.2223612
-67.29483032226562,-68.23406982421875,-68.85311889648438,-69.02687072753906,-68.06195831298828,-69.313720703125,-69.40312194824219,-68.21466827392578,-67.47147369384766,-67.27403259277344,-68.24623107910156,-67.94619750976562,-67.51719665527344,-68.2690200805664,-68.82765197753906,-68.9997787475586,-69.94849395751953,-69.1173324584961,-68.85575866699219,-68.91822052001953,-68.0653076171875,-68.46477508544922,-68.92469787597656,-69.11006164550781,-69.13074493408203,-69.105712890625,-69.08523559570312,-70.02751159667969,-69.69699096679688,-71.16867065429688,-72.2310562133789,-72.59494018554688,-71.70743560791016,-71.10346221923828,-73.31578826904297,-73.97093963623047,-74.38059997558594,-73.6412582397461,-73.10507202148438,-73.43693542480469,-71.42166137695312,-70.0370101928711,-70.08529663085938,-71.31000518798828,-72.4971694946289,-72.9471206665039,-72.9570541381836,-76.59642791748047,-75.7342300415039,-73.87405395507812,1.0,-0.13426986,0.99385124,-3.6393738,2.015274,-0.2753769,0.40816326530612246,0.5918367346938775,1.0028802,0.05832116,1.3406386,-3.6294403,4.5015717,0.9979782,1.3419065
